,Name1,Name2,index,score,pdockQ1,pdockQ2,pdockQ3,meanDock,PPV1,PPV2,PPV3,RMSD_12,RMSD_13,RMSD_23
1672,AAC71598.1 DHH family protein [Mycoplasmoides genitalium G37],AAC71636.1 methionine-S-sulfoxide reductase [Mycoplasmoides genitalium G37],29484,180.29723883388732,0.2847552893926722,0.17826649537205255,0.34437025221373918,0.26913067899282134,0.80223507000000005,0.74006263000000005,0.83367787000000004,15.679626327775566,20.087455232777181,16.91659314000492
4204,AAC71522.2 phosphoglycerate kinase [Mycoplasmoides genitalium G37],AAC71536.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],80869,180.28510342868563,0.12255439505660555,0.26148113737710116,0.48164186615910609,0.28855913286427093,0.70615739,0.78549007000000004,0.89195530000000001,22.020006269634635,26.875388163261391,33.26487474161793
5237,"AAC71523.1 glyceraldehyde-3-phosphate dehydrogenase, type I [Mycoplasmoides genitalium G37]",AAC72456.1 ribosome recycling factor [Mycoplasmoides genitalium G37],35604,180.25747685597591,0.31417678351150463,0.10370204742358211,0.3720706058182478,0.26331647891777815,0.81190227999999998,0.68635535999999997,0.85453785000000004,25.761879772026262,15.882542887074724,16.576190023004767
2330,AAC71251.1 histidyl-tRNA synthetase [Mycoplasmoides genitalium G37],"AAC71627.1 ATP synthase F1, beta subunit [Mycoplasmoides genitalium G37]",84097,180.20077307946607,0.018258893561979524,0.40331536990704514,0.47880314693186093,0.30012580346696188,0.55890174000000004,0.87116417000000002,0.89195530000000001,14.434252171345825,61.162328169515249,61.751906223015908
524,AAC71340.1 DNA topoisomerase I [Mycoplasmoides genitalium G37],"AAC71452.1 ribonucleoside-diphosphate reductase, alpha chain [Mycoplasmoides genitalium G37]",106756,180.11154890790317,0.067132184026246586,0.65833134574125685,0.30457496258496408,0.34334616411748914,0.63555448999999997,0.98128026999999995,0.81190227999999998,43.915520908467968,36.273812414722634,34.641737401941917
5685,"AAC71405.1 Staphylococcal nuclease homologue, putative [Mycoplasmoides genitalium G37]","AAC72453.1 membrane protein, putative [Mycoplasmoides genitalium G37]",55766,180.08863415434945,0.39678108183379351,0.21537541924776493,0.43271681250743155,0.34829110452966328,0.86040801,0.75941223000000002,0.87822060999999996,88.187453828321779,13.471380423210819,75.544581678321094
5987,"AAC71228.1 alpha-L-glutamate ligases, RimK family, putative [Mycoplasmoides genitalium G37]","AAC71289.1 ATPase, P-type (transporting), HAD superfamily, subfamily IC [Mycoplasmoides genitalium G37]",99865,180.07619971914428,0.4239266554249102,0.46202746633275793,0.072312250423683375,0.31942212406045051,0.87116417000000002,0.88570037000000001,0.66728511000000001,20.702500099031433,43.868364577868888,39.555003197106203
4288,AAC71442.2 mraZ protein [Mycoplasmoides genitalium G37],AAC71600.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],20290,180.06278193034811,0.38516477731389454,0.30325063492875293,0.42207786666525365,0.37016442630263374,0.86040801,0.81190227999999998,0.87116417000000002,26.104277797483888,28.013234192385333,39.26304036377006
1873,"AAC71289.1 ATPase, P-type (transporting), HAD superfamily, subfamily IC [Mycoplasmoides genitalium G37]",AAC71533.1 ribosomal protein S4 [Mycoplasmoides genitalium G37],96390,180.05354882404427,0.31567057716781638,0.32081882092523573,0.12394592042049113,0.25347843950451443,0.82238224000000004,0.82238224000000004,0.70615739,10.307199731051863,28.018245402244553,28.533246428524691
7197,"AAC71482.1 DNA polymerase III, alpha subunit [Mycoplasmoides genitalium G37]","AAC72460.1 lipoprotein, putative [Mycoplasmoides genitalium G37]",98781,180.05269573791438,0.15003109809302098,0.17283363541579383,0.43900698887829875,0.25395724079570453,0.71391784000000003,0.73044282000000005,0.87822060999999996,42.168892137250239,37.011031285276161,13.604047128512496
4011,"AAC71452.1 ribonucleoside-diphosphate reductase, alpha chain [Mycoplasmoides genitalium G37]",AAC71488.1 leucyl-tRNA synthetase [Mycoplasmoides genitalium G37],108084,180.04772822614407,0.10459406722656731,0.47257520800078973,0.30461640298167031,0.29392855940300916,0.68635535999999997,0.88570037000000001,0.81190227999999998,40.779319390431056,31.029259185230536,20.298319070891754
9123,"AAC71225.1 deoxyribonuclease, TatD family, putative [Mycoplasmoides genitalium G37]",AAC71237.1 methionyl-tRNA synthetase [Mycoplasmoides genitalium G37],72410,180.02566885498189,0.37438989401405709,0.27007756951961659,0.14609297538652929,0.26352014630673432,0.85453785000000004,0.80223507000000005,0.71391784000000003,14.957853577939506,22.962789951568723,28.247495926542801
9681,AAC71435.1 pyruvate kinase [Mycoplasmoides genitalium G37],AAC71602.1 threonyl-tRNA synthetase [Mycoplasmoides genitalium G37],96054,180.00118755167188,0.35348649585149106,0.036493584079116931,0.52973068278227609,0.30657025423762801,0.84294946000000004,0.63555448999999997,0.90952562000000003,22.287645007695971,41.683348570781391,46.215308675483527
7405,"AAC71492.1 lipoyltransferase/lipoate-protein ligase, putative [Mycoplasmoides genitalium G37]","AAC72467.1 membrane protein, putative [Mycoplasmoides genitalium G37]",83558,179.9810085887907,0.23235599147741681,0.27324075743467174,0.57425507425591138,0.35995060772266663,0.77766077,0.80223507000000005,0.92420274000000002,76.716434397015263,24.036846229347596,62.727149495509025
1127,"AAC71450.1 ribonucleoside-diphosphate reductase, beta chain [Mycoplasmoides genitalium G37]","AAC71532.1 hydrolase, alpha/beta fold family [Mycoplasmoides genitalium G37]",49910,179.92710047930655,0.26349138885759366,0.29232064971702426,0.22034199700597526,0.25871801186019772,0.78549007000000004,0.80223507000000005,0.77766077,10.350147676377974,23.433250162865441,22.786665047598913
8979,AAC71585.1 ImpB/MucB/SamB family protein [Mycoplasmoides genitalium G37],AAC71602.1 threonyl-tRNA synthetase [Mycoplasmoides genitalium G37],90576,179.87184935468221,0.25854065307130403,0.44331577776410275,0.10483998691522718,0.26889880591687798,0.78549007000000004,0.87822060999999996,0.68635535999999997,35.113097308082985,17.126655623814848,30.004178448542355
2344,"AAC72453.1 membrane protein, putative [Mycoplasmoides genitalium G37]",AAC72476.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],67309,179.86971613621685,0.11488644598799291,0.4063149645644859,0.23108077295428003,0.25076072783558628,0.68635535999999997,0.87116417000000002,0.77766077,31.841833402340924,31.934684538546726,13.695396397534367
7228,AAC71332.1 CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [Mycoplasmoides genitalium G37],AAC71527.1 chaperone protein DnaK [Mycoplasmoides genitalium G37],78597,179.83454692840428,0.35352442718107974,0.10873518296540911,0.23224243607234865,0.23150068207294583,0.84294946000000004,0.68635535999999997,0.77766077,26.420979607395346,17.457347140254726,11.64373072627243
5204,"AAC71256.1 lipoprotein, putative [Mycoplasmoides genitalium G37]",AAC71306.1 ribosomal protein S7 [Mycoplasmoides genitalium G37],68992,179.777238555634,0.37235240990986845,0.4772319382551693,0.090887684378877773,0.31349067751463849,0.85453785000000004,0.88570037000000001,0.66728511000000001,18.016151871803871,57.994292935190039,48.52680151236153
4127,AAC71593.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],AAC71599.1 thiamine biosynthesis/tRNA modification protein ThiI [Mycoplasmoides genitalium G37],95091,179.73881442992533,0.45836036837814864,0.021665081674905037,0.53888305184305474,0.33963616729870277,0.88570037000000001,0.55890174000000004,0.90952562000000003,62.607244127491228,48.499776501901906,22.203863060766409
2275,AAC71402.1 oligoendopeptidase F [Mycoplasmoides genitalium G37],AAC71572.1 tRNA (guanine-N(7)-)-methyltransferase [Mycoplasmoides genitalium G37],77198,179.72727407267607,0.43706149503252839,0.17837851346941447,0.28845805548477393,0.30129935466223895,0.87822060999999996,0.74006263000000005,0.80223507000000005,33.59593422036447,30.506089616170719,20.47652873692277
7012,AAC71354.1 UDP-galactopyranose mutase [Mycoplasmoides genitalium G37],AAC71391.1 translation initiation factor IF-1 [Mycoplasmoides genitalium G37],28327,179.72042137909918,0.15960488302102205,0.070632089262401859,0.59890049810547441,0.27637915679629943,0.73044282000000005,0.66728511000000001,0.93172991000000005,54.10150077800062,41.226812360966171,21.169085362338322
8129,AAC71402.1 oligoendopeptidase F [Mycoplasmoides genitalium G37],"AAC71543.1 lipoprotein, putative [Mycoplasmoides genitalium G37]",108474,179.66924122738951,0.3707315850450843,0.22733587215359641,0.27644699632536895,0.29150481784134991,0.85453785000000004,0.77766077,0.80223507000000005,34.275472208150411,15.711335589826898,30.867588656040404
8487,"AAC71223.1 DNA polymerase III delta prime subunit, putative [Mycoplasmoides genitalium G37]","AAC71483.1 5'-3' exonuclease, putative [Mycoplasmoides genitalium G37]",39548,179.66760382350424,0.41478564453029743,0.15894454354272752,0.20016772272320787,0.25796597026541096,0.87116417000000002,0.73044282000000005,0.75941223000000002,33.774460111277563,13.503020221958634,42.201446482004144
6237,"AAC71219.1 DNA gyrase, B subunit [Mycoplasmoides genitalium G37]",AAC71562.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],73986,179.66656928953668,0.10312041847074022,0.24634224232421542,0.39425850652813044,0.24790705577436203,0.68635535999999997,0.78549007000000004,0.86040801,10.659158959777745,45.06175442038829,38.520410094776452
9154,AAC71363.1 riboflavin biosynthesis protein RibF [Mycoplasmoides genitalium G37],AAC72490.1 chromosomal replication initiator protein DnaA [Mycoplasmoides genitalium G37],63923,179.65298414600605,0.054562496190927928,0.41195815749857539,0.2948267123096216,0.25378245533304167,0.63555448999999997,0.87116417000000002,0.80223507000000005,36.858868160783317,41.721902336129375,12.287180599924167
1939,AAC71330.1 ribulose-phosphate 3-epimerase [Mycoplasmoides genitalium G37],AAC71342.1 thioredoxin [Mycoplasmoides genitalium G37],7193,179.62067042216916,0.13397677896752574,0.23996156105815572,0.35270213474865719,0.24221349159144623,0.70615739,0.77766077,0.84294946000000004,16.35282091853243,19.571784272895599,13.766050503565115
5410,"AAC71269.1 phosphoglucomutase/phosphomannomutase, putative [Mycoplasmoides genitalium G37]",AAC71447.2 amino acid-polyamine-organocation (APC) permease family protein [Mycoplasmoides genitalium G37],94508,179.60286472634218,0.32132852777574944,0.1038472738582808,0.27179075722714913,0.23232218628705978,0.82238224000000004,0.68635535999999997,0.80223507000000005,20.706694037828463,13.685051470541564,11.245367061573914
7300,"AAC71241.1 glycosyl transferase, group 2 family protein [Mycoplasmoides genitalium G37]",AAC71389.1 adenylate kinase [Mycoplasmoides genitalium G37],34279,179.5942418064046,0.32702755276678941,0.16819758438700128,0.24001841482979067,0.24508118399452714,0.83367787000000004,0.73044282000000005,0.77766077,38.033135910616338,8.0482052148127217,37.632932114204536
8931,"AAC71217.2 DNA polymerase III, beta subunit [Mycoplasmoides genitalium G37]",AAC71600.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],57538,179.54938796849174,0.28437389237914129,0.38956918966470333,0.16759906871316563,0.28051405025233672,0.80223507000000005,0.86040801,0.73044282000000005,16.32052806427928,25.139120627681599,34.552639731302833
1688,AAC71355.1 GTP-binding protein LepA [Mycoplasmoides genitalium G37],AAC71448.1 thymidylate synthase [Mycoplasmoides genitalium G37],83707,179.54272949121017,0.13304410884991141,0.18178558685224883,0.4395025778215581,0.25144409117457278,0.70615739,0.74006263000000005,0.87822060999999996,15.211295138393307,31.566142598327144,33.469611770957556
3447,AAC71302.1 tRNA(Ile)-lysidine synthetase [Mycoplasmoides genitalium G37],AAC71497.2 NADH oxidase [Mycoplasmoides genitalium G37],71751,179.53382125038686,0.26939754531017673,0.30573438375843853,0.21691758116977614,0.26401650341279709,0.80223507000000005,0.81190227999999998,0.75941223000000002,17.987666642867431,18.817792640996664,12.913584870573292
3409,"AAC72451.2 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [Mycoplasmoides genitalium G37]",AAC72470.2 degV family protein [Mycoplasmoides genitalium G37],75090,179.53161934401652,0.39391685778175134,0.45252830885281048,0.12540295033511109,0.32394937232322429,0.86040801,0.88570037000000001,0.70615739,28.772275057771964,25.070404224476047,27.446514950914114
9324,"AAC71452.1 ribonucleoside-diphosphate reductase, alpha chain [Mycoplasmoides genitalium G37]",AAC71602.1 threonyl-tRNA synthetase [Mycoplasmoides genitalium G37],103777,179.49220809144043,0.055158576264402057,0.054773552586676211,0.59421821769726768,0.234716782182782,0.63555448999999997,0.63555448999999997,0.93172991000000005,15.138893034656864,47.440889927544106,51.689161426692593
6605,AAC71331.1 asparaginyl-tRNA synthetase [Mycoplasmoides genitalium G37],AAC71572.1 tRNA (guanine-N(7)-)-methyltransferase [Mycoplasmoides genitalium G37],58333,179.49134649168121,0.23362159281949124,0.38304371685133387,0.08159085955439227,0.23275205640840579,0.77766077,0.85453785000000004,0.66728511000000001,19.978707935312123,12.917704209949907,26.616548025791559
4479,"AAC71569.1 hydrolase, alpha/beta fold family [Mycoplasmoides genitalium G37]",AAC71635.1 enolase [Mycoplasmoides genitalium G37],67191,179.49071567913109,0.32393099951107512,0.41030877527645787,0.36079714258407997,0.36501230579053767,0.82238224000000004,0.87116417000000002,0.84294946000000004,25.75197742138203,25.464974371265217,37.815634803637892
2924,AAC71237.1 methionyl-tRNA synthetase [Mycoplasmoides genitalium G37],AAC71434.1 6-phosphofructokinase [Mycoplasmoides genitalium G37],78934,179.48037243394842,0.31401429898823002,0.026328838353116411,0.53205281281719385,0.29079865005284677,0.81190227999999998,0.55890174000000004,0.90952562000000003,24.330632674992419,30.57685561553626,26.870395253963562
3122,AAC71344.1 tryptophanyl-tRNA synthetase [Mycoplasmoides genitalium G37],AAC71536.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],74280,179.41306187336076,0.23202384554044905,0.42136073997908974,0.24162144416307191,0.29833534322753691,0.77766077,0.87116417000000002,0.77766077,25.759870872116146,19.033249164221399,40.881113763790509
5119,"AAC71423.1 heat-inducible transcription repressor HrcA, putative [Mycoplasmoides genitalium G37]",AAC71522.2 phosphoglycerate kinase [Mycoplasmoides genitalium G37],70029,179.40763443059762,0.12367195296372825,0.28364400343490126,0.60820689120165738,0.33850761586676231,0.70615739,0.80223507000000005,0.94001920000000005,30.134984759523789,42.991227104157375,46.894174021710739
7218,AAC71358.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],AAC71456.1 apurinic endonuclease (APN1) [Mycoplasmoides genitalium G37],106305,179.39029010609016,0.2634227068289105,0.43587783685018056,0.20458412638945472,0.30129489002284865,0.78549007000000004,0.87822060999999996,0.75941223000000002,23.068880283130142,21.341808357479636,35.386411353427839
1557,"AAC71296.1 oligopeptide ABC transporter, permease protein (OppC) [Mycoplasmoides genitalium G37]",AAC71596.1 DAK2 phosphatase domain protein [Mycoplasmoides genitalium G37],87499,179.33823143429501,0.070126745042155936,0.34965951554479835,0.46708653168298292,0.29562426408997905,0.66728511000000001,0.84294946000000004,0.88570037000000001,29.102619451422452,34.409240068524106,21.603585834796128
8478,"AAC71467.1 membrane protein, putative [Mycoplasmoides genitalium G37]","AAC71558.1 GTP-binding protein engB, putative [Mycoplasmoides genitalium G37]",21582,179.31591224760191,0.23919978025765076,0.23443992324253576,0.33898758796653378,0.2708757638222401,0.77766077,0.77766077,0.83367787000000004,60.109259529064758,55.218536479410567,7.2634295721807316
7048,AAC71402.1 oligoendopeptidase F [Mycoplasmoides genitalium G37],"AAC71407.1 ABC transporter, permease protein [Mycoplasmoides genitalium G37]",87775,179.31474996830852,0.29100416312463939,0.24065089791023803,0.36857506600370538,0.30007670901286093,0.80223507000000005,0.77766077,0.85453785000000004,10.377740693241954,61.156198267457995,59.523634229220349
1910,AAC71615.2 expressed protein of unknown function [Mycoplasmoides genitalium G37],"AAC72463.1 membrane protein, putative [Mycoplasmoides genitalium G37]",40396,179.27911203653397,0.39149577041852374,0.23114649467316642,0.1951289971408367,0.27259042074417561,0.86040801,0.77766077,0.74006263000000005,21.723067220220607,23.401475911864303,17.775260892137894
5454,"AAC71279.1 PTS system, fructose-specific IIABC component [Mycoplasmoides genitalium G37]",ABC59632.1 Hypothetical protein MG_476 [Mycoplasmoides genitalium G37],70364,179.2134169552406,0.059511741612740837,0.2234841244102404,0.49647377086843802,0.25982321229713973,0.63555448999999997,0.77766077,0.89195530000000001,34.201459600952887,39.007879302623039,17.539306782946685
6247,AAC71272.1 ribosomal protein L33 type 2 [Mycoplasmoides genitalium G37],AAC71402.1 oligoendopeptidase F [Mycoplasmoides genitalium G37],56689,179.20011654252534,0.19586826172637606,0.27828565352642282,0.29248559879616354,0.25554650468298745,0.74006263000000005,0.80223507000000005,0.80223507000000005,10.160738813715213,22.956613664815784,22.397479971877381
6935,AAC71364.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],AAC71459.1 trigger factor [Mycoplasmoides genitalium G37],82154,179.16987728051757,0.34348026755614852,0.25674020967657152,0.1092356442595856,0.23648537383076854,0.83367787000000004,0.78549007000000004,0.68635535999999997,21.64914307283172,32.732824164654673,10.275061902880353
583,AAC71354.1 UDP-galactopyranose mutase [Mycoplasmoides genitalium G37],AAC71611.1 GTPase1 Obg [Mycoplasmoides genitalium G37],79173,179.1535479090264,0.085339536052390211,0.59032714405580289,0.22368469416682848,0.29978379142500716,0.66728511000000001,0.93172991000000005,0.77766077,19.118147808192681,76.01749056112088,56.746020567591607
532,"AAC71223.1 DNA polymerase III delta prime subunit, putative [Mycoplasmoides genitalium G37]",AAC71553.1 GTP-binding protein engA [Mycoplasmoides genitalium G37],63330,179.10691182269099,0.32324252393070985,0.18114610492948419,0.18620436280577818,0.23019766388865737,0.82238224000000004,0.74006263000000005,0.74006263000000005,22.593857915518967,27.797954056671401,9.1855202517935055
3647,"AAC71291.1 excinuclease ABC, B subunit [Mycoplasmoides genitalium G37]",AAC71553.1 GTP-binding protein engA [Mycoplasmoides genitalium G37],97512,179.07674981349902,0.37759534045680054,0.072066806436957204,0.4278885908255069,0.29251691257308821,0.85453785000000004,0.66728511000000001,0.87822060999999996,21.61198209299031,22.506826511343711,25.07681974907549
2368,"AAC71223.1 DNA polymerase III delta prime subunit, putative [Mycoplasmoides genitalium G37]","AAC71225.1 deoxyribonuclease, TatD family, putative [Mycoplasmoides genitalium G37]",34861,179.0587711693492,0.2165933983561962,0.42781919514472139,0.31154371528309083,0.31865210292800278,0.75941223000000002,0.87822060999999996,0.81190227999999998,32.179723847122872,49.71635724942287,19.267242623890898
8896,AAC71353.1 lysyl-tRNA synthetase [Mycoplasmoides genitalium G37],AAC71458.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],73598,179.03124986865134,0.37787782656374824,0.23958468047006878,0.18511520114620128,0.26752590272667276,0.85453785000000004,0.77766077,0.74006263000000005,8.996187904531606,62.803719661909945,49.746529937483018
891,"AAC71241.1 glycosyl transferase, group 2 family protein [Mycoplasmoides genitalium G37]","AAC72446.1 ATP-dependent RNA helicase, DEAD/DEAH box family [Mycoplasmoides genitalium G37]",69085,179.01480041218989,0.29274644213324025,0.41757344089314724,0.30521529265681363,0.33851172522773371,0.80223507000000005,0.87116417000000002,0.81190227999999998,22.93168995880113,37.830928790088585,28.01122092118031
607,AAC71402.1 oligoendopeptidase F [Mycoplasmoides genitalium G37],AAC71477.1 ribosomal protein L31 [Mycoplasmoides genitalium G37],63672,178.97770358685543,0.17448054312495515,0.26863347851741637,0.26072238043642865,0.23461213402626671,0.73044282000000005,0.80223507000000005,0.78549007000000004,12.243820883673934,9.6379391874766345,12.822680113537942
4503,"AAC71412.1 phenylalanyl-tRNA synthetase, alpha subunit [Mycoplasmoides genitalium G37]",AAC71466.1 Ser/Thr protein phosphatase family protein [Mycoplasmoides genitalium G37],52068,178.95585511552358,0.13920951272569473,0.38630475157710198,0.19141646240584662,0.23897690890288112,0.70615739,0.86040801,0.74006263000000005,10.2954505855481,41.287275314587674,34.306889544568257
7041,AAC71401.1 tRNA pseudouridine synthase A [Mycoplasmoides genitalium G37],"AAC71581.1 choline/ethanolamine kinase, putative [Mycoplasmoides genitalium G37]",36219,178.89071504546629,0.28432400642608019,0.26394732159463918,0.25141513513704222,0.26656215438592051,0.80223507000000005,0.78549007000000004,0.78549007000000004,18.370353322993729,19.156041704935582,11.669814283835011
4827,"AAC71427.1 pseudouridine synthase, RluA family [Mycoplasmoides genitalium G37]",AAC71527.1 chaperone protein DnaK [Mycoplasmoides genitalium G37],85192,178.88977741837044,0.16464938696931053,0.30645796488817095,0.31745824750196788,0.26285519978648314,0.73044282000000005,0.81190227999999998,0.82238224000000004,10.388607345771259,31.086845737831549,30.829744817655261
6164,AAC71464.1 UvrD/REP helicase [Mycoplasmoides genitalium G37],"AAC72472.1 membrane protein, putative [Mycoplasmoides genitalium G37]",89811,178.79805241039887,0.41353021194628192,0.22579920236862958,0.21505830895473016,0.28479590775654723,0.87116417000000002,0.77766077,0.75941223000000002,22.142636971658398,41.536303781622166,17.758337482424235
7789,"AAC71277.1 glycosyl transferase, group 2 family protein [Mycoplasmoides genitalium G37]",AAC71322.1 ribonuclease R [Mycoplasmoides genitalium G37],93434,178.78825398465546,0.32746871340570277,0.23485997362643565,0.4219056326269906,0.32807810655304298,0.83367787000000004,0.77766077,0.87116417000000002,23.073726857976645,26.133742725309695,35.126274810881839
9284,AAC71497.2 NADH oxidase [Mycoplasmoides genitalium G37],AAC71601.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],69811,178.7788878790418,0.52324533048714239,0.37641298820999219,0.048327002474282843,0.31599510705713912,0.90952562000000003,0.85453785000000004,0.63555448999999997,25.903590589154561,29.715358785870901,39.817440364642181
854,AAC71487.1 Cof-like hydrolase [Mycoplasmoides genitalium G37],AAC72478.1 hypoxanthine phosphoribosyltransferase [Mycoplasmoides genitalium G37],25132,178.71209482036403,0.085307951332996623,0.39463830659201549,0.36542206407959926,0.28178944066820377,0.66728511000000001,0.86040801,0.85453785000000004,33.822760737775269,17.682007113112324,19.144057183201518
7075,"AAC71390.1 methionine aminopeptidase, type I [Mycoplasmoides genitalium G37]","AAC71532.1 hydrolase, alpha/beta fold family [Mycoplasmoides genitalium G37]",34954,178.68936682515044,0.36295082285661678,0.28239771887429732,0.20272344810585974,0.28269066327892461,0.84294946000000004,0.80223507000000005,0.75941223000000002,25.115832078819324,16.929025391629992,21.771816676455742
5494,"AAC71239.1 fructose-1,6-bisphosphate aldolase, class II [Mycoplasmoides genitalium G37]",AAC71507.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],53935,178.68911343620019,0.36863164814297222,0.13159704479856682,0.34491246373860523,0.28171371889338143,0.85453785000000004,0.70615739,0.83367787000000004,39.119782539846518,13.86829313101549,31.913708220053245
2124,AAC71461.2 nicotinamide-nucleotide adenylyltransferase/conserved hypothetical protein [Mycoplasmoides genitalium G37],"AAC72489.1 ABC transporter, ATP-binding protein [Mycoplasmoides genitalium G37]",53891,178.64198273457171,0.099546405227489629,0.46715921159928619,0.33618188236445118,0.30096249973040901,0.66728511000000001,0.88570037000000001,0.83367787000000004,29.870189805683964,21.828741965137212,35.34731204873372
7371,"AAC71421.1 DNA topoisomerase IV, B subunit [Mycoplasmoides genitalium G37]",AAC72470.2 degV family protein [Mycoplasmoides genitalium G37],86753,178.62535555921039,0.045301369101833314,0.31228851416506492,0.40702446523656421,0.25487144950115415,0.63555448999999997,0.81190227999999998,0.87116417000000002,23.547382400749932,29.251820437824065,15.516728125571539
4565,"AAC71283.1 ABC transporter, ATP-binding protein [Mycoplasmoides genitalium G37]",AAC71330.1 ribulose-phosphate 3-epimerase [Mycoplasmoides genitalium G37],59581,178.57170961141696,0.12731155515165576,0.2518434723678511,0.38197623154961735,0.25371041968970803,0.70615739,0.78549007000000004,0.85453785000000004,16.424169565994205,17.431524262528566,20.702996649017557
4172,"AAC71412.1 phenylalanyl-tRNA synthetase, alpha subunit [Mycoplasmoides genitalium G37]",AAC71486.1 dephospho-CoA kinase [Mycoplasmoides genitalium G37],38714,178.55230576758362,0.15904117426070402,0.29119674468230805,0.26479224750525537,0.23834338881608916,0.73044282000000005,0.80223507000000005,0.78549007000000004,18.662516427842426,18.073845000933684,9.7990763058933865
6317,AAC71516.1 tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase [Mycoplasmoides genitalium G37],AAC71522.2 phosphoglycerate kinase [Mycoplasmoides genitalium G37],72975,178.52503319800596,0.28558950451426285,0.18299378856322548,0.34316331301434183,0.27058220203061006,0.80223507000000005,0.74006263000000005,0.83367787000000004,28.941044751404938,17.832721017311886,14.506529769026868
4772,"AAC71326.1 protein phosphatase 2C, putative [Mycoplasmoides genitalium G37]",AAC71466.1 Ser/Thr protein phosphatase family protein [Mycoplasmoides genitalium G37],38983,178.49467401556899,0.27987065296312835,0.28113809425892128,0.24833108570053933,0.26977994430752966,0.80223507000000005,0.80223507000000005,0.78549007000000004,36.079267597405185,7.3303686396260357,42.386052314312693
5309,"AAC71350.2 membrane protein, putative [Mycoplasmoides genitalium G37]","AAC71482.1 DNA polymerase III, alpha subunit [Mycoplasmoides genitalium G37]",99001,178.47408402503916,0.21739973774706481,0.26226853240905523,0.215315389970859,0.23166122004232634,0.75941223000000002,0.78549007000000004,0.75941223000000002,18.526242058507528,8.3576097692332141,11.311194261140354
4636,"AAC71261.1 spermidine/putrescine ABC transporter, spermidine/putrescine binding protein, putative [Mycoplasmoides genitalium G37]",AAC72450.1 phosphoenolpyruvate-protein phosphotransferase [Mycoplasmoides genitalium G37],95215,178.45165963037272,0.39671519885865969,0.2694866994200889,0.14213763400800331,0.26944651076225062,0.86040801,0.80223507000000005,0.71391784000000003,13.602450034671186,42.00149882719019,35.339944676403292
1042,"AAC71537.1 DNA polymerase III, delta subunit, putative [Mycoplasmoides genitalium G37]","AAC72451.2 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [Mycoplasmoides genitalium G37]",75832,178.36992380057865,0.36225368519784634,0.31561610170821608,0.14699356023191429,0.27495444904599226,0.84294946000000004,0.82238224000000004,0.71391784000000003,13.871245839059394,35.032141360302546,28.066479400005754
620,AAC71376.1 ribosomal protein L16 [Mycoplasmoides genitalium G37],AAC71598.1 DHH family protein [Mycoplasmoides genitalium G37],26454,178.35503402035107,0.10255327103403876,0.34577161028415021,0.50747958520304282,0.31860148884041056,0.68635535999999997,0.84294946000000004,0.90043139000000005,29.154941659783098,43.664162563327153,25.153381111761071
8895,"AAC71412.1 phenylalanyl-tRNA synthetase, alpha subunit [Mycoplasmoides genitalium G37]","AAC71597.1 pseudouridine synthase, RluA family [Mycoplasmoides genitalium G37]",58067,178.3538670995969,0.2987925265039752,0.21115344667822608,0.21857276062494169,0.24283957793571431,0.81190227999999998,0.75941223000000002,0.75941223000000002,21.103921850310485,9.4933726043523627,25.32857817976025
7667,AAC71221.1 seryl-tRNA synthetase [Mycoplasmoides genitalium G37],"AAC71282.1 ABC transporter, permease protein, putative [Mycoplasmoides genitalium G37]",110732,178.33388577774855,0.2753070384520987,0.39297002883976179,0.25305234316959996,0.3071098034871535,0.80223507000000005,0.86040801,0.78549007000000004,40.458341569057914,16.854725448353754,37.764937731893056
852,AAC71360.1 translation initiation factor IF-2 [Mycoplasmoides genitalium G37],AAC71600.1 conserved hypothetical protein [Mycoplasmoides genitalium G37],84954,178.30091477880319,0.41508790247014971,0.1605843461802319,0.53255763164610637,0.36940996009882926,0.87116417000000002,0.73044282000000005,0.90952562000000003,56.215554047367633,28.37432872794275,42.016750972982535
6820,AAC71354.1 UDP-galactopyranose mutase [Mycoplasmoides genitalium G37],AAC71466.1 Ser/Thr protein phosphatase family protein [Mycoplasmoides genitalium G37],60979,178.23712061227354,0.2180218965326147,0.24516513271840418,0.2518856687700749,0.23835756600703126,0.75941223000000002,0.77766077,0.78549007000000004,38.144361469431232,3.7329740643720246,39.029099064997993
